datetime,Unnamed: 0.1,Unnamed: 0,Site Name,Management Domain,ManageObject_x,Ambient temperature(℃),PV Temperature(℃),Wind speed(m/s),Wind direction(°),Daily irradiation(MJ/㎡),Irradiance(W/㎡),Device connection status,ManageObject_y,Inverter status,Grid voltage/Grid AB line voltage(V),BC line voltage(V),CA line voltage(V),Phase A voltage(V),Phase B voltage(V),Phase C voltage(V),Grid current/Grid phase A current(A),Phase B current(A),Phase C current(A),Inverter efficiency(%),Device internal temperature(℃),Power factor,Grid frequency(Hz),Active power(kW),Output reactive power(kvar),Daily energy(kWh),Total input power(kW),PV1 input voltage(V),PV2 input voltage(V),PV3 input voltage(V),PV4 input voltage(V),PV5 input voltage(V),PV6 input voltage(V),PV7 input voltage(V),PV8 input voltage(V),PV9 input voltage(V),PV10 input voltage(V),PV11 input voltage(V),PV12 input voltage(V),PV13 input voltage(V),PV14 input voltage(V),PV15 Input Voltage(V),PV16 Input Voltage(V),PV17 Input Voltage(V),PV18 Input Voltage(V),PV19 Input Voltage(V),PV20 Input Voltage(V),PV1 input current(A),PV2 input current(A),PV3 input current(A),PV4 input current(A),PV5 input current(A),PV6 input current(A),PV7 input current(A),PV8 input current(A),PV9 input current(A),PV10 input current(A),PV11 input current(A),PV12 input current(A),PV13 input current(A),PV14 input current(A),PV15 Input Current(A),PV16 Input Current(A),PV17 Input Current(A),PV18 Input Current(A),PV19 Input Current(A),PV20 Input Current(A),Cumulative energy(kWh),Inverter startup time,Inverter shutdown time,MPPT 1 DC cumulative energy(kWh),MPPT 2 DC cumulative energy(kWh),MPPT 3 DC cumulative energy(kWh),MPPT 4 DC cumulative energy(kWh),MPPT 5 DC cumulative energy(kWh),MPPT 6 DC cumulative energy(kWh),MPPT 7 DC cumulative energy(kWh),MPPT 8 DC cumulative energy(kWh),MPPT 9 DC cumulative energy(kWh),MPPT 10 DC cumulative energy(kWh),Monthly energy(kWh),Annual energy(kWh),Voltage between PV– and the ground(V),Total DC input energy(kWh),Accumulated amount of absorbed electricity(kWh),time,year,month,day,hour,dayofweek,dayname,hourofweek,hourofmonth,date,Tcell,Pm,Hieu suat
2022-06-22 13:10:00,17656,3690,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.2,48.0,3.2,,17.725,1057.1,Online,1020C0058922/INVT_08,Grid connected,396.3,391.7,394.1,231.0,226.4,225.6,143.628,144.153,144.09,97.77,68.8,0.999,49.93,97.94,2.169,499.88,100.164,736.9,736.9,736.2,736.2,736.1,736.1,736.2,736.2,735.5,735.5,735.8,735.8,736.1,736.1,736.2,736.2,735.7,735.7,736.0,736.0,12.71,0.0,0.0,13.61,13.23,0.0,0.0,13.1,13.78,0.0,0.0,13.14,13.3,0.0,14.07,0.0,0.0,13.67,13.88,0.0,55429.2,2022/06/22 05:01:21,2022/06/21 18:23:58,5615.58,5685.3,5675.33,5567.68,5649.59,5585.32,5703.54,5773.74,5688.94,5728.86,14604.87,55426.41,0.0,56673.88,0.0,2022-06-22 13:10:00,2022,6,22,13,2,Wednesday,61,517,2022-06-22,39.806875000000005,148604.60247180195,67.40302677974348
2022-06-23 10:50:00,17795,3829,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,35.1,53.1,1.2,,9.054,973.6,Online,1020C0058922/INVT_08,Grid connected,397.2,394.5,395.1,230.9,226.9,227.3,126.854,127.446,127.119,98.27,67.3,1.0,50.23,87.039,0.075,250.2,88.617,709.3,709.3,709.2,709.2,708.8,708.8,709.0,709.0,708.8,708.8,708.2,708.2,709.4,709.4,709.1,709.1,709.1,709.1,708.4,708.4,11.83,0.0,0.0,12.4,12.38,0.0,0.0,11.98,12.42,0.0,0.0,12.21,12.31,0.0,12.81,0.0,0.0,12.46,12.76,0.0,55895.88,2022/06/23 04:57:04,2022/06/22 18:18:45,5662.8,5732.82,5723.25,5614.78,5696.96,5632.65,5751.84,5822.24,5736.97,5777.01,15071.54,55893.08,0.0,57151.32,0.0,2022-06-23 10:50:00,2022,6,23,10,3,Thursday,82,538,2022-06-23,41.185,135956.99310439022,65.18017056464193
2022-06-24 10:55:00,17962,3996,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,32.8,51.3,5.1,,9.964,979.5,Online,1020C0058922/INVT_08,Grid connected,400.4,395.9,398.0,232.5,227.9,228.1,145.291,146.019,145.556,98.13,72.6,0.998,50.14,100.145,-1.006,281.01,102.064,634.1,634.1,646.1,646.1,636.0,636.0,640.5,640.5,647.1,647.1,640.9,640.9,640.6,640.6,647.0,647.0,646.1,646.1,641.0,641.0,15.58,0.0,0.0,15.83,15.94,0.0,0.0,15.7,15.73,0.0,0.0,15.63,16.05,0.0,16.08,0.0,0.0,15.97,16.06,0.0,56624.42,2022/06/24 04:57:35,2022/06/23 18:18:28,5736.29,5807.03,5797.79,5688.2,5771.06,5706.52,5827.17,5898.14,5811.92,5852.33,15800.19,56621.73,0.0,57896.45,0.0,2022-06-24 10:55:00,2022,6,24,10,4,Friday,106,562,2022-06-24,38.921875,138283.29961348965,73.80790036488511
2022-06-25 10:55:00,18128,4162,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,32.0,51.8,1.7,,9.682,1011.8,Online,1020C0058922/INVT_08,Grid connected,404.1,400.6,401.1,234.7,231.1,230.8,147.902,148.791,148.24,98.13,68.8,0.999,49.84,103.058,-2.048,277.94,105.022,631.1,631.1,637.6,637.6,631.6,631.6,631.2,631.2,644.1,644.1,637.3,637.3,624.6,624.6,649.5,649.5,637.2,637.2,644.4,644.4,16.07,0.0,0.0,16.55,16.32,0.0,0.0,16.22,16.12,0.0,0.0,16.09,16.85,0.0,16.46,0.0,0.0,16.41,16.34,0.0,57338.42,2022/06/25 05:04:27,2022/06/24 18:15:49,5808.39,5879.97,5870.83,5760.15,5843.71,5778.78,5901.0,5972.58,5885.31,5926.1,16514.1,57335.64,0.0,58626.82,0.0,2022-06-25 10:55:00,2022,6,25,10,5,Saturday,130,586,2022-06-25,38.323750000000004,143253.49897706904,73.31199639096504
2022-06-27 11:30:00,18381,4415,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,32.6,49.7,3.1,,12.516,952.8,Online,1020C0058922/INVT_08,Grid connected,398.6,394.6,395.7,232.0,228.1,226.8,142.813,143.609,143.067,98.14,71.7,1.0,49.92,98.126,1.009,351.43,99.969,634.9,634.9,653.5,653.5,647.7,647.7,641.8,641.8,651.3,651.3,640.0,640.0,640.6,640.6,655.0,655.0,635.6,635.6,649.5,649.5,15.45,0.0,0.0,15.32,15.32,0.0,0.0,15.49,15.33,0.0,0.0,15.37,15.74,0.0,15.68,0.0,0.0,15.74,15.53,0.0,58196.53,2022/06/27 04:59:08,2022/06/26 18:10:09,5895.11,5967.67,5958.82,5846.68,5931.04,5865.66,5989.82,6062.09,5973.54,6014.77,17372.2,58193.74,0.0,59505.2,0.0,2022-06-27 11:30:00,2022,6,27,11,0,Monday,11,635,2022-06-27,38.555,134750.77846645302,74.18806862395074
2022-06-28 11:20:00,18546,4580,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,36.2,54.5,2.6,,10.781,923.5,Online,1020C0058922/INVT_08,Grid connected,402.4,399.8,399.8,234.3,229.6,229.9,118.912,119.211,118.947,98.29,65.1,0.998,50.23,82.583,0.091,300.53,84.062,702.4,702.4,702.1,702.1,701.2,701.2,702.0,702.0,700.6,700.6,701.3,701.3,701.2,701.2,702.1,702.1,700.9,700.9,701.0,701.0,11.35,0.0,0.0,12.13,11.6,0.0,0.0,11.46,11.94,0.0,0.0,11.57,11.82,0.0,12.19,0.0,0.0,11.85,12.12,0.0,58882.36,2022/06/28 05:02:07,2022/06/27 18:24:37,5964.3,6037.69,6029.11,5915.8,6000.68,5935.15,6060.8,6133.52,6044.18,6085.59,18058.02,58879.56,0.0,60206.82,0.0,2022-06-28 11:20:00,2022,6,28,11,1,Tuesday,35,659,2022-06-28,41.971875000000004,128468.33627845666,65.43402244876482
2022-06-29 11:40:00,18716,4750,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,34.6,52.5,3.5,,13.014,953.7,Online,1020C0058922/INVT_08,Grid connected,398.4,394.6,395.8,231.4,227.6,227.0,139.946,140.649,140.429,98.2,73.1,0.999,49.89,96.198,-1.014,363.24,97.991,637.5,637.5,654.6,654.6,641.3,641.3,642.2,642.2,650.1,650.1,646.2,646.2,641.6,641.6,653.5,653.5,642.5,642.5,655.2,655.2,15.04,0.0,0.0,14.96,15.16,0.0,0.0,15.0,14.97,0.0,0.0,14.91,15.31,0.0,15.21,0.0,0.0,15.28,15.01,0.0,59599.01,2022/06/29 05:02:40,2022/06/28 18:24:36,6036.41,6110.78,6102.41,5987.87,6073.33,6007.63,6134.81,6207.97,6117.87,6159.35,18774.68,59596.22,0.0,60938.43,0.0,2022-06-29 11:40:00,2022,6,29,11,2,Wednesday,59,683,2022-06-29,40.560625,133581.6685315194,73.35662226503665
2022-06-30 11:30:00,18880,4914,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,34.5,49.8,6.8,,12.113,963.7,Online,1020C0058922/INVT_08,Grid connected,403.8,400.7,401.8,235.4,230.6,231.1,141.586,142.205,142.04,98.17,73.4,1.0,50.15,98.56,0.44,341.6,100.377,682.8,682.8,682.5,682.5,682.0,682.0,682.3,682.3,681.5,681.5,681.6,681.6,682.0,682.0,682.4,682.4,681.7,681.7,681.8,681.8,14.05,0.0,0.0,14.71,14.23,0.0,0.0,14.08,14.64,0.0,0.0,14.33,14.55,0.0,14.93,0.0,0.0,14.81,14.9,0.0,60288.15,2022/06/30 05:05:19,2022/06/29 18:20:46,6105.89,6181.05,6172.97,6057.27,6143.29,6077.4,6206.04,6279.76,6188.84,6230.33,19463.82,60285.36,0.0,61642.84,0.0,2022-06-30 11:30:00,2022,6,30,11,3,Thursday,83,707,2022-06-30,40.523125,135006.82948989657,74.34957207665694
2022-07-03 11:45:00,19378,411,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,39.8,62.5,1.1,,8.767,916.9,Online,1020C0058922/INVT_08,Grid connected,397.7,394.4,394.1,230.4,226.7,226.3,136.959,137.783,137.302,98.3,67.2,1.0,50.05,93.933,-1.633,264.33,95.625,619.5,619.5,619.9,619.9,624.7,624.7,620.2,620.2,618.1,618.1,625.9,625.9,619.7,619.7,618.4,618.4,625.3,625.3,620.9,620.9,15.14,0.0,0.0,15.56,15.36,0.0,0.0,15.44,15.31,0.0,0.0,15.2,15.59,0.0,15.39,0.0,0.0,15.57,15.24,0.0,61296.62,2022/07/03 05:14:16,2022/07/02 18:17:50,6208.94,6284.06,6276.94,6159.13,6246.08,6179.56,6310.98,6384.67,6292.7,6334.64,658.17,61293.83,0.0,62677.7,0.0,2022-07-03 11:45:00,2022,7,3,11,6,Sunday,155,59,2022-07-03,45.530625,125338.66871873215,76.29329478086967
2022-07-04 11:00:00,19535,568,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,38.1,54.5,3.9,,9.199,1105.8,Online,1020C0058922/INVT_08,Grid connected,401.5,397.7,398.6,233.6,228.8,229.1,159.67,160.446,160.095,98.18,65.0,1.0,49.85,110.0,1.001,272.33,112.119,634.2,634.2,641.4,641.4,644.1,644.1,643.5,643.5,648.2,648.2,638.9,638.9,647.7,647.7,638.9,638.9,641.9,641.9,642.2,642.2,17.52,0.0,0.0,17.53,17.48,0.0,0.0,17.39,17.19,0.0,0.0,17.54,17.46,0.0,17.81,0.0,0.0,17.43,17.09,0.0,61869.88,2022/07/04 05:06:23,2022/07/03 18:22:39,6267.36,6342.56,6335.89,6217.0,6304.14,6237.56,6370.13,6443.83,6351.73,6393.46,1231.44,61867.1,0.0,63263.66,0.0,2022-07-04 11:00:00,2022,7,4,11,0,Monday,11,83,2022-07-04,45.011250000000004,151550.23092170042,73.98141152152195
2022-07-05 10:45:00,19698,731,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,38.9,59.9,2.5,,9.73,1076.3,Online,1020C0058922/INVT_08,Grid connected,399.3,395.0,396.5,231.8,228.3,228.0,134.064,134.508,134.266,98.23,69.3,1.0,50.18,92.277,-1.552,272.01,93.958,696.6,696.6,696.2,696.2,695.3,695.3,695.7,695.7,694.3,694.3,695.0,695.0,695.8,695.8,696.1,696.1,695.5,695.5,695.7,695.7,12.99,0.0,0.0,13.25,14.03,0.0,0.0,13.2,13.21,0.0,0.0,13.97,13.36,0.0,13.64,0.0,0.0,14.19,13.22,0.0,62509.52,2022/07/05 05:02:21,2022/07/04 18:21:24,6332.06,6407.54,6401.82,6281.29,6368.69,6302.59,6435.88,6509.94,6417.97,6459.02,1871.07,62506.73,0.0,63916.8,0.0,2022-07-05 10:45:00,2022,7,5,10,1,Tuesday,34,106,2022-07-05,45.626875,147058.16561306184,63.891725840795175
2022-07-06 11:40:00,19871,904,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,34.7,53.2,2.8,,11.627,979.5,Online,1020C0058922/INVT_08,Grid connected,400.2,396.7,398.2,233.3,228.8,228.3,147.0,147.672,147.18,98.14,72.9,0.996,50.16,101.455,0.524,337.87,103.389,627.0,627.0,645.4,645.4,619.9,619.9,626.4,626.4,639.2,639.2,631.1,631.1,632.0,632.0,636.5,636.5,631.2,631.2,635.4,635.4,15.95,0.0,0.0,16.09,16.33,0.0,0.0,16.11,16.22,0.0,0.0,16.32,16.56,0.0,16.39,0.0,0.0,16.32,16.43,0.0,63260.18,2022/07/06 04:58:31,2022/07/05 18:23:47,6407.91,6484.16,6478.56,6356.82,6444.76,6378.24,6513.09,6588.13,6495.15,6536.36,2621.73,63257.39,0.0,64683.18,0.0,2022-07-06 11:40:00,2022,7,6,11,2,Wednesday,59,131,2022-07-06,40.821875000000006,137021.9562083088,75.45433072260477
2022-07-07 10:35:00,20024,1057,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,35.6,54.7,1.4,,7.449,1000.2,Online,1020C0058922/INVT_08,Grid connected,394.8,391.6,392.9,230.1,225.2,225.0,149.416,150.138,149.682,98.12,67.8,1.0,49.99,101.805,4.372,225.4,103.713,619.8,619.8,629.4,629.4,639.9,639.9,628.3,628.3,628.4,628.4,634.0,634.0,629.0,629.0,634.3,634.3,623.5,623.5,628.6,628.6,16.47,0.0,0.0,16.44,16.21,0.0,0.0,16.34,16.3,0.0,0.0,16.27,16.55,0.0,16.42,0.0,0.0,16.81,16.44,0.0,63792.95,2022/07/07 05:08:29,2022/07/06 18:14:43,6461.99,6538.5,6533.29,6410.54,6498.69,6432.17,6567.95,6643.41,6550.09,6591.05,3154.51,63790.17,0.0,65227.68,0.0,2022-07-07 10:35:00,2022,7,7,10,3,Thursday,82,154,2022-07-07,41.85125,139219.86517952997,74.49583424481675
2022-07-08 10:25:00,20187,1220,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,32.6,50.7,4.6,,7.709,927.7,Online,1020C0058922/INVT_08,Grid connected,391.2,387.8,389.2,227.5,223.4,223.1,142.897,143.419,143.05,98.19,67.3,1.0,49.91,96.075,-0.148,228.13,97.906,636.6,636.6,652.8,652.8,648.3,648.3,637.3,637.3,649.4,649.4,645.6,645.6,642.9,642.9,650.1,650.1,643.6,643.6,655.1,655.1,15.13,0.0,0.0,15.16,15.03,0.0,0.0,15.33,14.89,0.0,0.0,15.06,15.39,0.0,15.31,0.0,0.0,15.15,15.26,0.0,64347.72,2022/07/08 05:07:43,2022/07/07 18:15:37,6518.46,6595.11,6590.31,6466.61,6554.86,6488.12,6625.2,6700.94,6607.28,6648.14,3709.27,64344.93,0.0,65795.03,0.0,2022-07-08 10:25:00,2022,7,8,10,4,Friday,106,178,2022-07-08,38.398125,131299.61986931934,74.56685716032115
2022-07-09 10:40:00,20355,1388,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,34.7,54.4,1.3,,8.487,998.3,Online,1020C0058922/INVT_08,Grid connected,404.5,400.9,401.5,235.6,230.2,230.7,146.201,146.891,146.306,98.13,68.9,1.0,49.98,101.623,0.692,247.9,103.57,621.5,621.5,642.0,642.0,626.1,626.1,622.8,622.8,633.1,633.1,627.6,627.6,622.5,622.5,640.1,640.1,633.5,633.5,640.1,640.1,16.43,0.0,0.0,16.44,16.35,0.0,0.0,16.25,16.31,0.0,0.0,16.29,16.66,0.0,16.57,0.0,0.0,16.35,16.46,0.0,64990.97,2022/07/09 05:04:01,2022/07/08 18:14:26,6583.81,6660.87,6656.3,6531.59,6620.14,6552.98,6691.68,6767.66,6673.4,6714.34,4352.52,64988.18,0.0,66452.77,0.0,2022-07-09 10:40:00,2022,7,9,10,5,Saturday,130,202,2022-07-09,40.939375,139572.38117217176,74.20522536778932
2022-07-11 12:25:00,20704,1737,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,32.9,54.2,0.8,,7.085,1172.5,Online,1020C0058922/INVT_08,Grid connected,394.2,390.1,392.3,229.6,225.0,225.7,149.136,149.715,149.63,98.07,51.6,1.0,50.13,101.192,0.719,207.71,103.173,663.9,663.9,676.0,676.0,668.3,668.3,671.3,671.3,679.8,679.8,678.6,678.6,678.0,678.0,688.0,688.0,685.4,685.4,690.9,690.9,15.09,0.0,0.0,15.04,15.21,0.0,0.0,15.1,15.01,0.0,0.0,14.99,15.35,0.0,15.21,0.0,0.0,15.13,15.31,0.0,65776.89,2022/07/11 05:39:41,2022/07/10 18:20:17,6664.03,6741.16,6737.28,6610.96,6700.2,6632.25,6773.19,6849.39,6754.11,6795.64,5138.45,65774.11,0.0,67258.21,0.0,2022-07-11 12:25:00,2022,7,11,12,0,Monday,12,252,2022-07-11,40.228125,164492.50409524917,62.72200704067208
2022-07-12 11:25:00,20857,1890,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.9,53.8,2.5,,12.754,1000.9,Online,1020C0058922/INVT_08,Grid connected,403.7,399.6,401.1,235.5,231.2,230.8,147.078,147.894,147.46,98.15,71.8,0.999,49.96,102.348,-0.271,361.17,104.266,622.8,622.8,630.6,630.6,617.0,617.0,622.6,622.6,629.7,629.7,634.7,634.7,622.6,622.6,635.1,635.1,628.9,628.9,635.4,635.4,16.28,0.0,0.0,16.6,16.67,0.0,0.0,16.59,16.51,0.0,0.0,16.33,16.65,0.0,16.64,0.0,0.0,16.74,16.68,0.0,66434.59,2022/07/12 05:06:11,2022/07/11 18:15:03,6730.67,6808.52,6804.71,6677.31,6767.11,6698.57,6841.0,6917.98,6821.79,6863.7,5796.14,66431.8,0.0,67931.36,0.0,2022-07-12 11:25:00,2022,7,12,11,1,Tuesday,35,275,2022-07-12,40.155625,140467.55902186612,74.22781510980002
2022-07-13 12:25:00,21035,2068,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,32.2,49.9,3.5,,15.956,1075.8,Online,1020C0058922/INVT_08,Grid connected,402.4,398.0,399.6,234.9,229.7,229.1,149.931,150.565,150.509,98.06,74.4,0.997,49.94,103.906,2.267,454.72,105.886,692.1,692.1,691.6,691.6,691.2,691.2,691.9,691.9,690.6,690.6,690.7,690.7,691.2,691.2,691.3,691.3,690.7,690.7,691.0,691.0,14.45,0.0,0.0,15.46,14.9,0.0,0.0,14.68,15.52,0.0,0.0,14.85,15.06,0.0,15.86,0.0,0.0,15.16,15.58,0.0,67315.28,2022/07/13 05:04:29,2022/07/12 18:17:52,6819.8,6898.97,6894.83,6765.97,6856.88,6787.27,6931.49,7009.82,6912.12,6954.53,6676.84,67312.5,0.0,68831.68,0.0,2022-07-13 12:25:00,2022,7,13,12,2,Wednesday,60,300,2022-07-13,38.92375,151877.31967902472,69.71811210770502
2022-07-14 11:40:00,21190,2223,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,30.7,48.1,4.5,,12.053,987.1,Online,1020C0058922/INVT_08,Grid connected,403.5,399.0,400.0,234.3,230.7,229.7,148.333,149.04,148.602,98.09,68.4,0.997,50.13,103.031,-3.092,349.38,104.995,632.7,632.7,652.1,652.1,641.8,641.8,636.8,636.8,646.1,646.1,638.3,638.3,638.8,638.8,645.4,645.4,644.4,644.4,648.4,648.4,16.25,0.0,0.0,16.11,16.01,0.0,0.0,16.09,16.2,0.0,0.0,16.21,16.57,0.0,16.52,0.0,0.0,16.33,16.52,0.0,67970.58,2022/07/14 05:05:04,2022/07/13 18:19:18,6886.1,6966.05,6961.87,6831.95,6923.57,6853.27,6998.95,7078.13,6979.48,7022.15,7332.12,67967.78,0.0,69501.52,0.0,2022-07-14 11:40:00,2022,7,14,11,3,Thursday,83,323,2022-07-14,36.869375,140729.40330811235,74.6077205842509
2022-07-15 12:10:00,21362,2395,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,32.3,50.3,5.4,,14.947,982.1,Online,1020C0058922/INVT_08,Grid connected,403.1,398.0,400.0,234.4,230.1,229.2,147.169,147.654,147.266,98.13,74.2,1.0,50.2,101.972,2.948,431.26,103.883,665.8,665.8,665.3,665.3,665.0,665.0,665.3,665.3,664.4,664.4,664.6,664.6,664.9,664.9,665.3,665.3,664.6,664.6,664.8,664.8,15.26,0.0,0.0,15.7,15.4,0.0,0.0,15.21,15.66,0.0,0.0,15.37,15.54,0.0,15.97,0.0,0.0,15.55,15.82,0.0,68800.43,2022/07/15 05:05:30,2022/07/14 18:16:59,6969.95,7051.05,7046.68,6915.31,7008.04,6936.78,7084.17,7164.6,7064.52,7107.53,8161.98,68797.64,0.0,70348.63,0.0,2022-07-15 12:10:00,2022,7,15,12,4,Friday,108,348,2022-07-15,38.438125,138972.35807088384,74.75083638360208
2022-07-16 12:30:00,21530,2563,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,32.6,48.6,2.3,,15.29,966.7,Online,1020C0058922/INVT_08,Grid connected,394.1,388.7,390.0,229.5,224.5,223.7,148.793,149.364,149.266,98.16,74.8,1.0,50.08,100.88,-1.057,440.75,102.75,690.0,690.0,689.4,689.4,689.1,689.1,689.5,689.5,688.4,688.4,688.6,688.6,689.1,689.1,689.4,689.4,688.7,688.7,688.9,688.9,14.46,0.0,0.0,15.03,14.76,0.0,0.0,14.58,15.02,0.0,0.0,14.58,14.8,0.0,15.45,0.0,0.0,15.1,15.33,0.0,69593.59,2022/07/16 05:07:36,2022/07/15 18:21:10,7050.32,7132.2,7127.8,6995.16,7088.75,7016.63,7165.76,7247.1,7145.89,7189.15,8955.15,69590.81,0.0,71158.76,0.0,2022-07-16 12:30:00,2022,7,16,12,5,Saturday,132,372,2022-07-16,38.641875,136659.68151668442,75.18676968924117
2022-07-17 11:50:00,21687,2720,VNM - Đà Nẵng - Nhà Máy,/BCG Energy,1020C0058922/EM001020C0058922,33.6,53.0,3.0,,13.485,951.6,Online,1020C0058922/INVT_08,Grid connected,402.0,397.2,397.7,232.4,229.2,227.7,142.723,143.287,143.178,98.15,74.2,0.999,49.98,98.592,-2.086,382.65,100.419,639.9,639.9,658.3,658.3,642.5,642.5,644.2,644.2,654.4,654.4,648.0,648.0,643.8,643.8,657.4,657.4,644.7,644.7,658.8,658.8,15.2,0.0,0.0,15.12,15.33,0.0,0.0,15.13,15.12,0.0,0.0,15.05,15.46,0.0,15.36,0.0,0.0,15.4,15.14,0.0,70270.0,2022/07/17 05:04:30,2022/07/16 18:20:24,7119.02,7201.53,7197.09,7063.36,7157.49,7084.7,7235.34,7317.32,7215.16,7258.83,9631.64,70267.3,0.0,71849.84,0.0,2022-07-17 11:50:00,2022,7,17,11,6,Sunday,155,395,2022-07-17,39.5475,133940.94885089187,74.97259117657157
